sep=,
imagehere,name,label,price
52\0\23.jpg,天然スルメイカ,52,220
19\0\71.jpg,赤えび,19,165
81\0\33.jpg,まぐろ,81,110
1\0\23.jpg,びん長まぐろ,1,110
44\0\87.jpg,サーモン,44,110
44\0\88.jpg,とろサーモン,44,110
19\0\72.jpg,えび,19,110
11\0\26.jpg,真いか,11,110
26\0\26.jpg,天然かつお,26,165
55\0\26.jpg,生たこ,55,121
60\0\25.jpg,つぶ貝,60,165
78\0\29.jpg,ほたて,78,220
5\0\27.jpg,国産あじ,5,165
15\0\25.jpg,国産〆いわし,15,110
6\0\31.jpg,煮穴子,6,121
17\0\24.jpg,うなぎ,17,220
44\0\89.jpg,とろサーモン塩炙り,44,110
12\0\55.jpg,特盛いくら,12,330
68\0\27.jpg,ねぎとろ軍艦,68,110
62\0\23.jpg,とびこ軍艦,62,110
12\0\56.jpg,いくら,12,165
52\0\24.jpg,天然スルメイカ,52,220
19\0\73.jpg,赤えび,19,165
81\0\34.jpg,まぐろ,81,110
1\0\24.jpg,びん長まぐろ,1,110
44\0\90.jpg,サーモン,44,110
44\0\91.jpg,とろサーモン,44,110
19\0\74.jpg,えび,19,110
11\0\27.jpg,真いか,11,110
26\0\27.jpg,天然かつお,26,165
55\0\27.jpg,生たこ,55,121
60\0\26.jpg,つぶ貝,60,165
78\0\30.jpg,ほたて,78,220
5\0\28.jpg,国産あじ,5,165
15\0\26.jpg,国産〆いわし,15,110
6\0\32.jpg,煮穴子,6,121
17\0\25.jpg,うなぎ,17,220
44\0\92.jpg,とろサーモン塩炙り,44,110
12\0\57.jpg,特盛いくら,12,330
68\0\28.jpg,ねぎとろ軍艦,68,110
62\0\24.jpg,とびこ軍艦,62,110
12\0\58.jpg,いくら,12,165
77\0\3.jpg,小どんぶり,77,500
52\0\25.jpg,天然スルメイカ,52,220
19\0\75.jpg,赤えび,19,165
81\0\35.jpg,まぐろ,81,110
1\0\25.jpg,びん長まぐろ,1,110
44\0\93.jpg,サーモン,44,110
44\0\94.jpg,とろサーモン,44,110
19\0\76.jpg,えび,19,110
11\0\28.jpg,真いか,11,110
26\0\28.jpg,天然かつお,26,165
55\0\28.jpg,生たこ,55,121
60\0\27.jpg,つぶ貝,60,165
78\0\31.jpg,ほたて,78,220
5\0\29.jpg,国産あじ,5,165
15\0\27.jpg,国産〆いわし,15,110
6\0\33.jpg,煮穴子,6,121
17\0\26.jpg,うなぎ,17,220
44\0\95.jpg,とろサーモン塩炙り,44,110
12\0\59.jpg,特盛いくら,12,330
68\0\29.jpg,ねぎとろ軍艦,68,110
62\0\25.jpg,とびこ軍艦,62,110
12\0\60.jpg,いくら,12,165
52\0\26.jpg,天然スルメイカ,52,220
19\0\77.jpg,赤えび,19,165
81\0\36.jpg,まぐろ,81,110
1\0\26.jpg,びん長まぐろ,1,110
44\0\96.jpg,サーモン,44,110
44\0\97.jpg,とろサーモン,44,110
19\0\78.jpg,えび,19,110
11\0\29.jpg,真いか,11,110
26\0\29.jpg,天然かつお,26,165
55\0\29.jpg,生たこ,55,121
60\0\28.jpg,つぶ貝,60,165
78\0\32.jpg,ほたて,78,220
5\0\30.jpg,国産あじ,5,165
15\0\28.jpg,国産〆いわし,15,110
6\0\34.jpg,煮穴子,6,121
17\0\27.jpg,うなぎ,17,220
44\0\98.jpg,とろサーモン塩炙り,44,110
12\0\61.jpg,特盛いくら,12,330
68\0\30.jpg,ねぎとろ軍艦,68,110
62\0\26.jpg,とびこ軍艦,62,110
12\0\62.jpg,いくら,12,165
52\0\27.jpg,天然スルメイカ,52,220
19\0\79.jpg,赤えび,19,165
81\0\37.jpg,まぐろ,81,110
1\0\27.jpg,びん長まぐろ,1,110
44\0\99.jpg,サーモン,44,110
44\0\100.jpg,とろサーモン,44,110
19\0\80.jpg,えび,19,110
11\0\30.jpg,真いか,11,110
26\0\30.jpg,天然かつお,26,165
55\0\30.jpg,生たこ,55,121
60\0\29.jpg,つぶ貝,60,165
78\0\33.jpg,ほたて,78,220
5\0\31.jpg,国産あじ,5,165
15\0\29.jpg,国産〆いわし,15,110
6\0\35.jpg,煮穴子,6,121
17\0\28.jpg,うなぎ,17,220
44\0\101.jpg,とろサーモン塩炙り,44,110
12\0\63.jpg,特盛いくら,12,330
68\0\31.jpg,ねぎとろ軍艦,68,110
62\0\27.jpg,とびこ軍艦,62,110
12\0\64.jpg,いくら,12,165
52\0\28.jpg,天然スルメイカ,52,220
19\0\81.jpg,赤えび,19,165
81\0\38.jpg,まぐろ,81,110
1\0\28.jpg,びん長まぐろ,1,110
44\0\102.jpg,サーモン,44,110
44\0\103.jpg,とろサーモン,44,110
19\0\82.jpg,えび,19,110
11\0\31.jpg,真いか,11,110
26\0\31.jpg,天然かつお,26,165
55\0\31.jpg,生たこ,55,121
60\0\30.jpg,つぶ貝,60,165
78\0\34.jpg,ほたて,78,220
5\0\32.jpg,国産あじ,5,165
15\0\30.jpg,国産〆いわし,15,110
6\0\36.jpg,煮穴子,6,121
17\0\29.jpg,うなぎ,17,220
44\0\104.jpg,とろサーモン塩炙り,44,110
12\0\65.jpg,特盛いくら,12,330
68\0\32.jpg,ねぎとろ軍艦,68,110
62\0\28.jpg,とびこ軍艦,62,110
12\0\66.jpg,いくら,12,165
17\1\0.jpg,鰻重,17,3000
81\0\39.jpg,まぐろ,81,98
57\0\4.jpg,玉子クッパ,57,540
57\0\5.jpg,玉子スープ,57,310
19\0\83.jpg,えび天,19,160
14\0\0.jpg,いなり,14,110
44\0\105.jpg,鮭,44,140
41\0\13.jpg,炙り〆鯖,41,580
19\0\84.jpg,えび三種,19,385
44\0\106.jpg,生サーモンづくし,44,605
41\0\14.jpg,鮨勘鯖棒寿司,41,363
6\0\37.jpg,穴子つまみ,6,852
19\1\3.jpg,海老づくし,19,1447
81\1\3.jpg,鮪づくし,81,1598
44\1\3.jpg,鮭づくし,44,1490
5\1\2.jpg,あじずし,5,1058
41\1\3.jpg,鮨勘鯖棒寿司,41,1944
41\0\15.jpg,■〆さば,41,380
17\1\1.jpg,うなぎ会席,17,8470
77\0\4.jpg,小どんぶり,77,500
41\0\16.jpg,炙り〆鯖,41,438
81\0\40.jpg,まぐろ握り,81,438
81\0\41.jpg,炙りまぐろ握り,81,438
81\0\42.jpg,漬けまぐろ握り,81,438
54\0\5.jpg,真鯛握り,54,438
44\0\107.jpg,サーモン握り,44,328
44\0\108.jpg,炙りサーモン握り,44,328
44\0\109.jpg,サーモンマヨ握り,44,328
45\0\2.jpg,子持ちししゃも,45,328
55\0\32.jpg,タコライス,55,700
52\0\29.jpg,天然スルメイカ,52,220
19\0\85.jpg,赤えび,19,165
81\0\43.jpg,まぐろ,81,110
1\0\29.jpg,びん長まぐろ,1,110
44\0\110.jpg,サーモン,44,110
44\0\111.jpg,とろサーモン,44,110
19\0\86.jpg,えび,19,110
11\0\32.jpg,真いか,11,110
26\0\32.jpg,天然かつお,26,165
55\0\33.jpg,生たこ,55,121
60\0\31.jpg,つぶ貝,60,165
78\0\35.jpg,ほたて,78,220
5\0\33.jpg,国産あじ,5,165
15\0\31.jpg,国産〆いわし,15,110
6\0\38.jpg,煮穴子,6,121
17\0\30.jpg,うなぎ,17,220
44\0\112.jpg,とろサーモン塩炙り,44,110
12\0\67.jpg,特盛いくら,12,330
68\0\33.jpg,ねぎとろ軍艦,68,110
62\0\29.jpg,とびこ軍艦,62,110
12\0\68.jpg,いくら,12,165
6\0\39.jpg,穴子半身付,6,852
41\0\17.jpg,炙り〆さば,41,187
20\0\5.jpg,炙りえんがわ,20,187
6\0\40.jpg,穴子つまみ,6,902
81\1\4.jpg,鮪づくし,81,1922
19\1\4.jpg,海老づくし,19,2138
44\1\4.jpg,鮭づくし,44,2138
5\1\3.jpg,あじずし,5,1058
6\1\0.jpg,あなごずし,6,1706
41\1\4.jpg,鮨勘鯖棒寿司,41,1944
54\1\0.jpg,小鯛寿司,54,1300
41\1\5.jpg,鯖寿司,41,1260
6\0\41.jpg,上穴子,6,605
57\0\6.jpg,玉子,57,107
55\0\34.jpg,たこ,55,107
44\0\113.jpg,サーモン,44,140
11\0\33.jpg,いか,11,140
19\0\87.jpg,海老,19,162
27\0\5.jpg,かにみそ,27,162
15\0\32.jpg,いわし,15,184
19\0\88.jpg,甘えび,19,184
5\0\34.jpg,あじ,5,184
39\0\2.jpg,こはだ,39,217
41\0\18.jpg,さば,41,217
26\0\33.jpg,かつお,26,217
78\0\36.jpg,ほたて,78,250
6\0\42.jpg,あなご,6,250
20\0\6.jpg,えんがわ,20,250
19\0\89.jpg,特大赤海老,19,250
54\0\6.jpg,たい,54,250
33\0\2.jpg,金目鯛,33,294
5\0\35.jpg,しまあじ,5,294
68\0\34.jpg,ねぎとろ,68,294
12\0\69.jpg,いくら,12,371
60\0\32.jpg,つぶ貝,60,437
4\0\3.jpg,赤貝,4,437
19\0\90.jpg,ぼたんえび,19,481
9\0\2.jpg,あわび,9,481
18\1\7.jpg,うに,18,1078
44\0\114.jpg,サーモンロール,44,748
6\0\43.jpg,穴子半身付,6,852
41\0\19.jpg,炙り〆さば,41,187
20\0\7.jpg,炙りえんがわ,20,187
6\0\44.jpg,穴子つまみ,6,902
81\1\5.jpg,鮪づくし,81,1922
19\1\5.jpg,海老づくし,19,1706
44\1\5.jpg,鮭づくし,44,1814
6\1\1.jpg,あなごずし,6,1706
5\1\4.jpg,あじずし,5,1058
41\1\6.jpg,鮨勘鯖棒寿司,41,1944
6\0\45.jpg,穴子半身付,6,852
41\0\20.jpg,炙り〆さば,41,187
20\0\8.jpg,炙りえんがわ,20,187
6\0\46.jpg,穴子つまみ,6,902
81\1\6.jpg,鮪づくし,81,2138
19\1\6.jpg,海老づくし,19,2138
44\1\6.jpg,鮭づくし,44,2138
5\1\5.jpg,あじずし,5,1058
6\1\2.jpg,あなごずし,6,1706
41\1\7.jpg,鮨勘鯖棒寿司,41,1944
6\0\47.jpg,穴子半身付,6,852
41\0\21.jpg,炙り〆さば,41,187
20\0\9.jpg,炙りえんがわ,20,187
6\0\48.jpg,穴子つまみ,6,902
81\1\7.jpg,鮪づくし,81,2138
19\1\7.jpg,海老づくし,19,2138
44\1\7.jpg,鮭づくし,44,2138
6\1\3.jpg,あなごずし,6,1706
5\1\6.jpg,あじずし,5,1058
41\1\8.jpg,鮨勘鯖棒寿司,41,1944
52\0\30.jpg,天然スルメイカ,52,220
19\0\91.jpg,赤えび,19,165
81\0\44.jpg,まぐろ,81,110
1\0\30.jpg,びん長まぐろ,1,110
44\0\115.jpg,サーモン,44,110
44\0\116.jpg,とろサーモン,44,110
19\0\92.jpg,えび,19,110
11\0\34.jpg,真いか,11,110
26\0\34.jpg,天然かつお,26,165
55\0\35.jpg,生たこ,55,121
60\0\33.jpg,つぶ貝,60,165
78\0\37.jpg,ほたて,78,220
5\0\36.jpg,国産あじ,5,165
15\0\33.jpg,国産〆いわし,15,110
6\0\49.jpg,煮穴子,6,121
17\0\31.jpg,うなぎ,17,220
44\0\117.jpg,とろサーモン塩炙り,44,110
12\0\70.jpg,特盛いくら,12,330
68\0\35.jpg,ねぎとろ軍艦,68,110
62\0\30.jpg,とびこ軍艦,62,110
12\0\71.jpg,いくら,12,165
19\0\93.jpg,海老三種,19,385
44\0\118.jpg,生サーモンづくし,44,605
41\0\22.jpg,鮨勘鯖棒寿司,41,363
6\0\50.jpg,穴子つまみ,6,902
81\1\8.jpg,鮪づくし,81,1598
19\1\8.jpg,海老づくし,19,1447
44\1\8.jpg,鮭づくし,44,1490
5\1\7.jpg,あじずし,5,1058
41\1\9.jpg,鮨勘鯖棒寿司,41,1944
6\0\51.jpg,穴子半身付,6,852
41\0\23.jpg,炙り〆さば,41,187
20\0\10.jpg,炙りえんがわ,20,187
6\0\52.jpg,穴子つまみ,6,902
81\1\9.jpg,鮪づくし,81,2138
19\1\9.jpg,海老づくし,19,2138
44\1\9.jpg,鮭づくし,44,2138
5\1\8.jpg,あじずし,5,1058
6\1\4.jpg,あなごずし,6,1706
41\1\10.jpg,鮨勘鯖棒寿司,41,1944
81\1\10.jpg,まぐろ三昧,81,1400
41\0\24.jpg,鮨勘鯖棒寿司,41,363
19\0\94.jpg,海老三種,19,363
12\0\72.jpg,いくら盛り,12,726
68\0\36.jpg,ねぎとろ盛り,68,418
81\1\11.jpg,鮪づくし,81,1598
44\1\10.jpg,鮭づくし,44,1447
19\1\10.jpg,海老づくし,19,1447
5\1\9.jpg,あじずし,5,1058
41\1\11.jpg,鮨勘鯖棒寿司,41,1944
41\0\25.jpg,鮨勘鯖棒寿司,41,363
19\0\95.jpg,海老三種,19,363
12\0\73.jpg,いくら盛り,12,726
68\0\37.jpg,ねぎとろ盛り,68,418
81\1\12.jpg,鮪づくし,81,1490
19\1\11.jpg,海老づくし,19,1274
44\1\11.jpg,鮭づくし,44,1274
5\1\10.jpg,あじずし,5,1058
6\1\5.jpg,あなごずし,6,1490
41\1\12.jpg,鮨勘鯖棒寿司,41,1944
52\0\31.jpg,天然スルメイカ,52,220
19\0\96.jpg,赤えび,19,165
81\0\45.jpg,まぐろ,81,110
1\0\31.jpg,びん長まぐろ,1,110
44\0\119.jpg,サーモン,44,110
44\0\120.jpg,とろサーモン,44,110
19\0\97.jpg,えび,19,110
11\0\35.jpg,真いか,11,110
26\0\35.jpg,天然かつお,26,165
55\0\36.jpg,生たこ,55,121
60\0\34.jpg,つぶ貝,60,165
78\0\38.jpg,ほたて,78,220
5\0\37.jpg,国産あじ,5,165
15\0\34.jpg,国産〆いわし,15,110
6\0\53.jpg,煮穴子,6,121
17\0\32.jpg,うなぎ,17,220
44\0\121.jpg,とろサーモン塩炙り,44,110
12\0\74.jpg,特盛いくら,12,330
68\0\38.jpg,ねぎとろ軍艦,68,110
62\0\31.jpg,とびこ軍艦,62,110
12\0\75.jpg,いくら,12,165
19\0\98.jpg,えび三種,19,385
44\0\122.jpg,生サーモンづくし,44,605
41\0\26.jpg,鮨勘鯖棒寿司,41,363
6\0\54.jpg,穴子つまみ,6,852
81\1\13.jpg,鮪づくし,81,1490
19\1\12.jpg,海老づくし,19,1274
44\1\12.jpg,鮭づくし,44,1274
5\1\11.jpg,あじずし,5,1058
6\1\6.jpg,あなごずし,6,1490
41\1\13.jpg,鮨勘鯖棒寿司,41,1944
17\0\33.jpg,うなぎ弁当,17,680
6\0\55.jpg,穴子弁当,6,680
6\1\7.jpg,あなご鮨,6,2400
52\0\32.jpg,天然スルメイカ,52,220
19\0\99.jpg,赤えび,19,165
81\0\46.jpg,まぐろ,81,110
1\0\32.jpg,びん長まぐろ,1,110
44\0\123.jpg,サーモン,44,110
44\0\124.jpg,とろサーモン,44,110
19\0\100.jpg,えび,19,110
11\0\36.jpg,真いか,11,110
26\0\36.jpg,天然かつお,26,165
55\0\37.jpg,生たこ,55,121
60\0\35.jpg,つぶ貝,60,165
78\0\39.jpg,ほたて,78,220
5\0\38.jpg,国産あじ,5,165
15\0\35.jpg,国産〆いわし,15,110
6\0\56.jpg,煮穴子,6,121
17\0\34.jpg,うなぎ,17,220
44\0\125.jpg,とろサーモン塩炙り,44,110
12\0\76.jpg,特盛いくら,12,330
68\0\39.jpg,ねぎとろ軍艦,68,110
62\0\32.jpg,とびこ軍艦,62,110
12\0\77.jpg,いくら,12,165
52\0\33.jpg,天然スルメイカ,52,220
19\0\101.jpg,赤えび,19,165
81\0\47.jpg,まぐろ,81,110
1\0\33.jpg,びん長まぐろ,1,110
44\0\126.jpg,サーモン,44,110
44\0\127.jpg,とろサーモン,44,110
19\0\102.jpg,えび,19,110
11\0\37.jpg,真いか,11,110
26\0\37.jpg,天然かつお,26,165
55\0\38.jpg,生たこ,55,121
60\0\36.jpg,つぶ貝,60,165
78\0\40.jpg,ほたて,78,220
5\0\39.jpg,国産あじ,5,165
15\0\36.jpg,国産〆いわし,15,110
6\0\57.jpg,煮穴子,6,121
17\0\35.jpg,うなぎ,17,220
44\0\128.jpg,とろサーモン塩炙り,44,110
12\0\78.jpg,特盛いくら,12,330
68\0\40.jpg,ねぎとろ軍艦,68,110
62\0\33.jpg,とびこ軍艦,62,110
12\0\79.jpg,いくら,12,165
52\0\34.jpg,天然スルメイカ,52,220
19\0\103.jpg,赤えび,19,165
81\0\48.jpg,まぐろ,81,110
1\0\34.jpg,びん長まぐろ,1,110
44\0\129.jpg,サーモン,44,110
44\0\130.jpg,とろサーモン,44,110
19\0\104.jpg,えび,19,110
11\0\38.jpg,真いか,11,110
26\0\38.jpg,天然かつお,26,165
55\0\39.jpg,生たこ,55,121
60\0\37.jpg,つぶ貝,60,165
78\0\41.jpg,ほたて,78,220
5\0\40.jpg,国産あじ,5,165
15\0\37.jpg,国産〆いわし,15,110
6\0\58.jpg,煮穴子,6,121
17\0\36.jpg,うなぎ,17,220
44\0\131.jpg,とろサーモン塩炙り,44,110
12\0\80.jpg,特盛いくら,12,330
68\0\41.jpg,ねぎとろ軍艦,68,110
62\0\34.jpg,とびこ軍艦,62,110
12\0\81.jpg,いくら,12,165
52\0\35.jpg,天然スルメイカ,52,220
19\0\105.jpg,赤えび,19,165
81\0\49.jpg,まぐろ,81,110
1\0\35.jpg,びん長まぐろ,1,110
44\0\132.jpg,サーモン,44,110
44\0\133.jpg,とろサーモン,44,110
19\0\106.jpg,えび,19,110
11\0\39.jpg,真いか,11,110
26\0\39.jpg,天然かつお,26,165
55\0\40.jpg,生たこ,55,121
60\0\38.jpg,つぶ貝,60,165
78\0\42.jpg,ほたて,78,220
5\0\41.jpg,国産あじ,5,165
15\0\38.jpg,国産〆いわし,15,110
6\0\59.jpg,煮穴子,6,121
17\0\37.jpg,うなぎ,17,220
44\0\134.jpg,とろサーモン塩炙り,44,110
12\0\82.jpg,特盛いくら,12,330
68\0\42.jpg,ねぎとろ軍艦,68,110
62\0\35.jpg,とびこ軍艦,62,110
12\0\83.jpg,いくら,12,165
52\0\36.jpg,天然スルメイカ,52,220
19\0\107.jpg,赤えび,19,165
81\0\50.jpg,まぐろ,81,110
1\0\36.jpg,びん長まぐろ,1,110
44\0\135.jpg,サーモン,44,110
44\0\136.jpg,とろサーモン,44,110
19\0\108.jpg,えび,19,110
11\0\40.jpg,真いか,11,110
26\0\40.jpg,天然かつお,26,165
55\0\41.jpg,生たこ,55,121
60\0\39.jpg,つぶ貝,60,165
78\0\43.jpg,ほたて,78,220
5\0\42.jpg,国産あじ,5,165
15\0\39.jpg,国産〆いわし,15,110
6\0\60.jpg,煮穴子,6,121
17\0\38.jpg,うなぎ,17,220
44\0\137.jpg,とろサーモン塩炙り,44,110
12\0\84.jpg,特盛いくら,12,330
68\0\43.jpg,ねぎとろ軍艦,68,110
62\0\36.jpg,とびこ軍艦,62,110
12\0\85.jpg,いくら,12,165
41\0\27.jpg,鮨勘鯖棒寿司,41,363
19\0\109.jpg,海老三種,19,363
12\0\86.jpg,いくら盛り,12,726
68\0\44.jpg,ねぎとろ盛り,68,418
81\1\14.jpg,鮪づくし,81,1490
19\1\13.jpg,海老づくし,19,1274
44\1\13.jpg,鮭づくし,44,1274
5\1\12.jpg,あじずし,5,1058
6\1\8.jpg,あなごずし,6,1490
41\1\14.jpg,鮨勘鯖棒寿司,41,1944
19\0\110.jpg,海老三種,19,385
44\0\138.jpg,生サーモンづくし,44,605
41\0\28.jpg,鮨勘鯖棒寿司,41,363
6\0\61.jpg,穴子つまみ,6,902
81\1\15.jpg,鮪づくし,81,1490
44\1\14.jpg,鮭づくし,44,1274
19\1\14.jpg,海老づくし,19,1274
5\1\13.jpg,あじずし,5,1058
41\1\15.jpg,鮨勘鯖棒寿司,41,1944
19\0\111.jpg,えび三昧,19,420
18\0\4.jpg,生うに,18,750
12\0\87.jpg,いくら,12,640
25\0\0.jpg,数の子,25,530
17\0\39.jpg,うなぎ,17,420
41\0\29.jpg,鯖の押し寿司,41,420
30\0\0.jpg,かんぱち,30,420
54\0\7.jpg,真鯛,54,330
19\0\112.jpg,甘えび,19,330
78\0\44.jpg,ほたて,78,330
4\0\4.jpg,赤貝,4,330
44\0\139.jpg,とろサーモン,44,330
81\0\51.jpg,まぐろ,81,330
81\0\52.jpg,漬けまぐろ,81,330
20\0\11.jpg,えんがわ,20,290
19\0\113.jpg,赤えび,19,290
5\0\43.jpg,あじ,5,290
19\0\114.jpg,えび天,19,290
70\0\1.jpg,はまち,70,290
44\0\140.jpg,サーモン,44,290
11\0\41.jpg,いか天,11,250
1\0\37.jpg,びんちょうまぐろ,1,250
60\0\40.jpg,つぶ貝,60,250
19\0\115.jpg,えび,19,250
55\0\42.jpg,たこ,55,250
41\0\30.jpg,しめさば,41,250
11\0\42.jpg,やりいか,11,250
39\0\3.jpg,こはだ,39,200
81\1\16.jpg,まぐろ三昧,81,2700
50\0\1.jpg,しらすおろし,50,418
27\0\6.jpg,カニ味噌,27,528
52\0\37.jpg,天然スルメイカ,52,220
19\0\116.jpg,赤えび,19,165
81\0\53.jpg,まぐろ,81,110
1\0\38.jpg,びん長まぐろ,1,110
44\0\141.jpg,サーモン,44,110
44\0\142.jpg,とろサーモン,44,110
19\0\117.jpg,えび,19,110
11\0\43.jpg,真いか,11,110
26\0\41.jpg,天然かつお,26,165
55\0\43.jpg,生たこ,55,121
60\0\41.jpg,つぶ貝,60,165
78\0\45.jpg,ほたて,78,220
5\0\44.jpg,国産あじ,5,165
15\0\40.jpg,国産〆いわし,15,110
6\0\62.jpg,煮穴子,6,121
17\0\40.jpg,うなぎ,17,220
44\0\143.jpg,とろサーモン塩炙り,44,110
12\0\88.jpg,特盛いくら,12,330
68\0\45.jpg,ねぎとろ軍艦,68,110
62\0\37.jpg,とびこ軍艦,62,110
12\0\89.jpg,いくら,12,165
52\0\38.jpg,天然スルメイカ,52,220
19\0\118.jpg,赤えび,19,165
81\0\54.jpg,まぐろ,81,110
1\0\39.jpg,びん長まぐろ,1,110
44\0\144.jpg,サーモン,44,110
44\0\145.jpg,とろサーモン,44,110
19\0\119.jpg,えび,19,110
11\0\44.jpg,真いか,11,110
26\0\42.jpg,天然かつお,26,165
55\0\44.jpg,生たこ,55,121
60\0\42.jpg,つぶ貝,60,165
78\0\46.jpg,ほたて,78,220
5\0\45.jpg,国産あじ,5,165
15\0\41.jpg,国産〆いわし,15,110
6\0\63.jpg,煮穴子,6,121
17\0\41.jpg,うなぎ,17,220
44\0\146.jpg,とろサーモン塩炙り,44,110
12\0\90.jpg,特盛いくら,12,330
68\0\46.jpg,ねぎとろ軍艦,68,110
62\0\38.jpg,とびこ軍艦,62,110
12\0\91.jpg,いくら,12,165
52\0\39.jpg,天然スルメイカ,52,220
19\0\120.jpg,赤えび,19,165
81\0\55.jpg,まぐろ,81,110
1\0\40.jpg,びん長まぐろ,1,110
44\0\147.jpg,サーモン,44,110
44\0\148.jpg,とろサーモン,44,110
19\0\121.jpg,えび,19,110
11\0\45.jpg,真いか,11,110
26\0\43.jpg,天然かつお,26,165
55\0\45.jpg,生たこ,55,121
60\0\43.jpg,つぶ貝,60,165
78\0\47.jpg,ほたて,78,220
5\0\46.jpg,国産あじ,5,165
15\0\42.jpg,国産〆いわし,15,110
6\0\64.jpg,煮穴子,6,121
17\0\42.jpg,うなぎ,17,220
44\0\149.jpg,とろサーモン塩炙り,44,110
12\0\92.jpg,特盛いくら,12,330
68\0\47.jpg,ねぎとろ軍艦,68,110
62\0\39.jpg,とびこ軍艦,62,110
12\0\93.jpg,いくら,12,165
6\0\65.jpg,穴子,6,350
52\0\40.jpg,天然スルメイカ,52,220
19\0\122.jpg,赤えび,19,165
81\0\56.jpg,まぐろ,81,110
1\0\41.jpg,びん長まぐろ,1,110
44\0\150.jpg,サーモン,44,110
44\0\151.jpg,とろサーモン,44,110
19\0\123.jpg,えび,19,110
11\0\46.jpg,真いか,11,110
26\0\44.jpg,天然かつお,26,165
55\0\46.jpg,生たこ,55,121
60\0\44.jpg,つぶ貝,60,165
78\0\48.jpg,ほたて,78,220
5\0\47.jpg,国産あじ,5,165
15\0\43.jpg,国産〆いわし,15,110
6\0\66.jpg,煮穴子,6,121
17\0\43.jpg,うなぎ,17,220
44\0\152.jpg,とろサーモン塩炙り,44,110
12\0\94.jpg,特盛いくら,12,330
68\0\48.jpg,ねぎとろ軍艦,68,110
62\0\40.jpg,とびこ軍艦,62,110
12\0\95.jpg,いくら,12,165
10\0\2.jpg,あん肝ポン酢,10,580
11\0\47.jpg,いか人参,11,480
81\1\17.jpg,まぐろ三昧,81,1400
41\0\31.jpg,鮨勘鯖棒寿司,41,363
19\0\124.jpg,海老三種,19,363
12\0\96.jpg,いくら盛り,12,726
68\0\49.jpg,ねぎとろ盛り,68,418
81\1\18.jpg,鮪づくし,81,1598
44\1\15.jpg,鮭づくし,44,1447
19\1\15.jpg,海老づくし,19,1447
5\1\14.jpg,あじずし,5,1058
41\1\16.jpg,鮨勘鯖棒寿司,41,1944
41\0\32.jpg,鮨勘鯖棒寿司,41,363
19\0\125.jpg,海老三種,19,363
12\0\97.jpg,いくら盛り,12,726
68\0\50.jpg,ねぎとろ盛り,68,418
81\1\19.jpg,鮪づくし,81,1490
19\1\16.jpg,海老づくし,19,1274
44\1\16.jpg,鮭づくし,44,1274
5\1\15.jpg,あじずし,5,1058
6\1\9.jpg,あなごずし,6,1490
41\1\17.jpg,鮨勘鯖棒寿司,41,1944
79\0\1.jpg,ほたるいか沖漬け,79,770
55\0\47.jpg,たこ唐,55,660
19\0\126.jpg,えび天,19,160
14\0\1.jpg,いなり,14,110
44\0\153.jpg,鮭,44,140
52\0\41.jpg,天然スルメイカ,52,220
19\0\127.jpg,赤えび,19,165
81\0\57.jpg,まぐろ,81,110
1\0\42.jpg,びん長まぐろ,1,110
44\0\154.jpg,サーモン,44,110
44\0\155.jpg,とろサーモン,44,110
19\0\128.jpg,えび,19,110
11\0\48.jpg,真いか,11,110
26\0\45.jpg,天然かつお,26,165
55\0\48.jpg,生たこ,55,121
60\0\45.jpg,つぶ貝,60,165
78\0\49.jpg,ほたて,78,220
5\0\48.jpg,国産あじ,5,165
15\0\44.jpg,国産〆いわし,15,110
6\0\67.jpg,煮穴子,6,121
17\0\44.jpg,うなぎ,17,220
44\0\156.jpg,とろサーモン塩炙り,44,110
12\0\98.jpg,特盛いくら,12,330
68\0\51.jpg,ねぎとろ軍艦,68,110
62\0\41.jpg,とびこ軍艦,62,110
12\0\99.jpg,いくら,12,165
52\0\42.jpg,天然スルメイカ,52,220
19\0\129.jpg,赤えび,19,165
81\0\58.jpg,まぐろ,81,110
1\0\43.jpg,びん長まぐろ,1,110
44\0\157.jpg,サーモン,44,110
44\0\158.jpg,とろサーモン,44,110
19\0\130.jpg,えび,19,110
11\0\49.jpg,真いか,11,110
26\0\46.jpg,天然かつお,26,165
55\0\49.jpg,生たこ,55,121
60\0\46.jpg,つぶ貝,60,165
78\0\50.jpg,ほたて,78,220
5\0\49.jpg,国産あじ,5,165
15\0\45.jpg,国産〆いわし,15,110
6\0\68.jpg,煮穴子,6,121
17\0\45.jpg,うなぎ,17,220
44\0\159.jpg,とろサーモン塩炙り,44,110
12\0\100.jpg,特盛いくら,12,330
68\0\52.jpg,ねぎとろ軍艦,68,110
62\0\42.jpg,とびこ軍艦,62,110
12\0\101.jpg,いくら,12,165
19\0\131.jpg,上エビ,19,350
44\0\160.jpg,サーモン,44,180
31\0\1.jpg,キス,31,250
78\0\51.jpg,ホタテ,78,280
19\0\132.jpg,エビ,19,250
5\0\50.jpg,あじたま,5,350
19\0\133.jpg,えび天,19,160
14\0\2.jpg,いなり,14,110
44\0\161.jpg,鮭,44,140
52\0\43.jpg,天然スルメイカ,52,220
19\0\134.jpg,赤えび,19,165
81\0\59.jpg,まぐろ,81,110
1\0\44.jpg,びん長まぐろ,1,110
44\0\162.jpg,サーモン,44,110
